0,0,0,0,-20,0,-58.2534999006127,5.69788705019561
0.1,0.876389902279602,0.043864070868128,-0.0600669381976845,-20.0030559576656,0.0924031110369948,-58.2486490794769,5.69788705019561
0.2,1.58881415807449,0.169747004944475,0.0477059709152604,-20.0035846208563,0.687032966967221,-58.2081929167364,5.69788705019561
0.3,2.15023135583078,0.356658942373169,0.230481545909555,-19.9895111787825,0.286736864312623,-58.1605038131172,5.69788705019561
0.4,2.60031470404348,0.596034261170596,0.536863272127789,-19.9508563648788,0.545552525529167,-58.1182431788235,5.69788705019561
0.5,3.03355348118042,0.876243564088884,0.812220220076774,-19.8831162377976,0.453591921902057,-58.068494721815,5.69788705019561
0.6,3.39747377477451,1.20033338193653,1.10771943513823,-19.7867926950336,0.23578659319359,-58.0346028335285,5.69788705019561
0.7,3.59734014559672,1.55032597274483,1.32342627378997,-19.6649540917637,-0.0581077234263384,-58.0265190724696,5.69788705019561
0.8,3.78441453520574,1.91938201868997,1.5464179015973,-19.5211561940901,0.00797710123006201,-58.0289918983368,5.69788705019561
0.9,4.05877771447055,2.31015296315392,1.92991140133328,-19.3468748633277,0.184775000825961,-58.0190112116461,5.69788705019561
1,4.39668641067828,2.73321423968274,2.28357171395887,-19.1357299874601,0.246775414497393,-57.9974017185688,5.69788705019561
1.1,4.6510603663797,3.18668534712452,2.60629514847242,-18.8907635246095,0.375119183372877,-57.9661140792384,5.69788705019561
1.2,4.80243070332472,3.66000322260994,2.87310850676119,-18.6163422759604,0.483370589897499,-57.9230637001214,5.69788705019561
1.3,4.94890563743017,4.14703765867298,3.31020447772353,-18.306554162635,0.422029331936784,-57.8781407868314,5.69788705019561
1.4,5.06656403175267,4.64878595308705,3.72557978196793,-17.9541250549612,0.762827636109481,-57.8182622563531,5.69788705019561
1.5,5.1701158598113,5.15992196226405,4.11270843817464,-17.561560846145,0.583627291281399,-57.751620503227,5.69788705019561
1.6,5.25982341865867,5.68230790372493,4.34303051272331,-17.1382291551536,0.0625263725509998,-57.7208579478478,5.69788705019561
1.7,5.25997563184025,6.20890787962594,4.75329603884064,-16.6826912677646,-0.139778998805907,-57.7255236067219,5.69788705019561
1.8,5.25812146637105,6.73426506963099,5.02731232062922,-16.1930244091325,0.618235143993572,-57.7000320712587,5.69788705019561
1.9,5.28382444280828,7.26143540464151,5.35157966129868,-15.6733765023099,0.63814488943134,-57.6375095189194,5.69788705019561
2,5.29661024698584,7.79059761970135,5.60177625555895,-15.1250432301803,0.553118232807311,-57.5784975751593,5.69788705019561
2.1,5.319479096572,8.32110456450707,5.7818239835473,-14.5552383160354,0.565431641942011,-57.5229300242243,5.69788705019561
2.2,5.39495599753263,8.85625423092764,5.99399617377436,-13.9657792526758,0.641660445445094,-57.4627740392295,5.69788705019561
2.3,5.53010673739585,9.40208160789722,6.29664839725772,-13.3504820242329,0.812455563380241,-57.3900577830347,5.69788705019561
2.4,5.57686136357272,9.95927182115152,6.40676392304426,-12.714689803156,0.982898399522591,-57.3002847672556,5.69788705019561
2.5,5.50969195505851,10.5136992362965,6.65597555913675,-12.0608002100982,1.22659807497931,-57.1896209369651,5.69788705019561
2.6,5.47659250568678,11.062364793651,6.71318667915582,-11.3917368615359,1.89611283904443,-57.0322485495538,5.69788705019561
2.7,5.48444345011886,11.6103680098832,6.75807607251036,-10.7175745079511,2.07560136061162,-56.8336791822813,5.69788705019561
2.8,5.49311631788938,12.1592788511559,6.82713976530105,-10.0376895826425,2.56842092558966,-56.6006887087183,5.69788705019561
2.9,5.49790380787517,12.7088617603382,6.75008457679344,-9.35832645297802,2.85276413735134,-56.3293924117918,5.69788705019561
3,5.49506942869328,13.2586039624568,6.71190208023676,-8.68469758681058,2.99828381365323,-56.0369217534686,5.69788705019561
3.1,5.49577035819387,13.8079995091094,6.76523724187215,-8.01023411445812,2.91355066317357,-55.7419820785572,5.69788705019561
3.2,5.57752757095335,14.3604862009161,6.74296498199359,-7.33427927089416,2.93040323452394,-55.4501849226057,5.69788705019561
3.3,5.63028506561428,14.9224689527211,6.76024900998166,-6.65854105037677,3.043697611656,-55.1516075005943,5.69788705019561
3.4,5.59415730397946,15.4836213474488,6.80958803178665,-5.97944215986457,2.90413731654055,-54.8549704868782,5.69788705019561
3.5,5.55794016114064,16.0412939973633,6.77659675206646,-5.29959387777455,3.72729861176841,-54.5217597207204,5.69788705019561
3.6,5.51901337087573,16.5951212454721,6.6775833409352,-4.62640640851683,4.07859526088582,-54.1309855220972,5.69788705019561
3.7,5.43078902667487,17.1434320908282,6.65967945192872,-3.9590020209669,3.94867825671325,-53.7303436934646,5.69788705019561
3.8,5.42106110585263,17.683967994835,6.61598654494692,-3.2947015542471,3.81687388861966,-53.3427939381537,5.69788705019561
3.9,5.49351892802443,18.2303174488612,6.60682068275109,-2.63301742893787,3.97277286110624,-52.9533006553803,5.69788705019561
4,5.47932723029408,18.7797779794352,6.54615571501213,-1.97487071604287,4.35954656455632,-52.5360740100283,5.69788705019561
4.1,5.47898348998417,19.3266901037933,6.45420326598797,-1.32438733734415,4.4178324965327,-52.0974172685299,5.69788705019561
4.2,5.5525408747918,19.8780195997596,6.45039878334775,-0.678622268271769,4.232941880635,-51.665684215429,5.69788705019561
4.3,5.61712073466528,20.4368832943104,6.39784427066439,-0.0357181648994238,4.22871783688212,-51.2429529621564,5.69788705019561
4.4,5.62773455002842,20.9996411800108,6.32225138596786,0.600754006817975,4.48831992777506,-50.8067756966551,5.69788705019561
4.5,5.64641204093419,21.5627274380501,6.17711436559882,1.22612246708429,5.02049859706008,-50.3303108335395,5.69788705019561
4.6,5.63506028583199,22.1278799426819,6.09929102978466,1.84038976265748,5.13284979060158,-49.8226724933291,5.69788705019561
4.7,5.60207178768796,22.6890619558316,6.04432128671179,2.44803093034803,5.49826508763413,-49.2904966640667,5.69788705019561
4.8,5.63240417321968,23.250398218204,5.99477184948232,3.05044630186785,5.42298499289339,-48.7448987416368,5.69788705019561
4.9,5.56895412133895,23.8123591314167,5.96742619517713,3.64903223384775,5.52092516940218,-48.1977082657487,5.69788705019561
5,5.53595197707415,24.3653088385822,5.85530078238839,4.24056807582447,5.66151387948962,-47.6384815292018,5.69788705019561
