0,0,0,0,-20,0,-57.5798592894859
0.1,0.950037240278264,0.0474393982829842,0.0447562143990409,-19.9984367521758,0.0924031110369948,-57.5750084683501
0.2,1.77814972047141,0.185889955649281,0.177294556283389,-19.9881195948369,0.687032966967221,-57.5345523056097
0.3,2.38644351499312,0.395750923465057,0.387853779291916,-19.960380465664,0.286736864312623,-57.4868632019905
0.4,3.01034142978622,0.663784778712869,0.719962518158593,-19.9064792335612,0.545552525529167,-57.4446025676968
0.5,3.6108388765555,0.996941506604753,1.06531082399083,-19.8159915984808,0.456054802325904,-57.3947611990766
0.6,4.02321024075672,1.37970638207025,1.36960640374208,-19.6947570468984,0.242102993502041,-57.3604365460352
0.7,4.37153901606557,1.79947419383751,1.72508479527462,-19.5403662148222,-0.0461637509195602,-57.3514170175561
0.8,4.76396954545451,2.2555039134053,2.12359304688906,-19.3483045810764,0.0274409006546846,-57.3522600547922
0.9,5.18410117816164,2.75316653562933,2.63875401667851,-19.1117377923449,0.211754559714713,-57.3399665942835
1,5.42914889747292,3.28642843899276,3.19164969776312,-18.8193358272686,0.281648387013706,-57.3152651089595
1.1,5.56523289914034,3.83544600275548,3.65284157049959,-18.4764619051389,0.421792356905808,-57.2799191508631
1.2,5.76871824681619,4.4017153217538,4.07965731894689,-18.0899018323393,0.547098149695922,-57.2313724220258
1.3,5.97524570774913,4.98927142857828,4.50739743682984,-17.6605013743216,0.506877497215749,-57.179037841064
1.4,6.12286602394655,5.59479404817012,4.93108631674101,-17.1885568674756,0.874611682378896,-57.1093539772535
1.5,6.25394341147573,6.21331646744976,5.37995747349409,-16.6734366905793,0.726577221587923,-57.0299927827489
1.6,6.37032450800942,6.84507128353431,5.73449279367946,-16.1157510256093,0.241264837656471,-56.9831657186171
1.7,6.47558812475139,7.4870326020696,6.01429675413904,-15.5289861571983,0.0745865311737354,-56.9681718780969
1.8,6.62536662638541,8.14167479614217,6.3488596461129,-14.9110727029274,0.868074937005073,-56.9194681856639
1.9,6.76431748958498,8.81172076483325,6.73701758405912,-14.2574202628093,0.924856331938191,-56.8301235785032
2,6.77282973246612,9.49016393371674,7.16324403732511,-13.5624102348706,0.879993690753087,-56.7404463525444
2.1,6.6587945087846,10.1622285792903,7.53181961336969,-12.8267096847005,0.928688977139313,-56.6503501053962
2.2,6.58021420366627,10.823142862965,7.74623333388156,-12.0611981288388,1.04222132341958,-56.5520081657617
2.3,6.56833400220507,11.4804717417394,7.80774337882076,-11.2825508827597,1.25185585578577,-56.4372990697151
2.4,6.60401408372215,12.1384098177419,7.90168283423742,-10.4985280458965,1.46583270756908,-56.3014300755424
2.5,6.69399401561367,12.803073823609,8.12815249144409,-9.69780607018783,1.7583800774362,-56.1400524778915
2.6,6.73625644673547,13.4755868289865,8.29729650338455,-8.87485004017953,2.4767586514143,-55.927054089114
2.7,6.7419026360273,14.1491382553681,8.32813451120272,-8.04294141846642,2.69769210498142,-55.6683089948876
2.8,6.734270798996,14.8235018935571,8.29217326170678,-7.2114480564585,3.23026246259213,-55.3711150229958
2.9,6.73792160763378,15.4964002185154,8.23416245760672,-6.38523241703567,3.55311279339943,-55.0317013742075
3,6.75466699221281,16.1714934171557,8.2393838530125,-5.56249300559067,3.73968793924607,-54.6671541322896
3.1,6.77791589230163,16.8475756977704,8.23314874315153,-4.73777157332393,3.69533986252724,-54.2960478544214
3.2,6.81361958402924,17.5274702257941,8.23931096925877,-3.91541055418715,3.74896798203602,-53.9242132543472
3.3,6.78898918728747,18.2082790880502,8.30138765795247,-3.08807089376099,3.89870116698121,-53.5419552621622
3.4,6.78648693215045,18.8860478764561,8.32047858703753,-2.25656821143421,3.79627576826658,-53.1579623286082
3.5,6.8088776540818,19.5663675001648,8.28007626229701,-1.42596193412979,4.65440570125391,-52.7337758687695
3.6,6.82428300460441,20.2476145678964,8.23293462579817,-0.600760576928014,5.04071270637905,-52.2485394719801
3.7,6.79304451080339,20.9296300282792,8.17846543479733,0.220363892948319,4.94655033621943,-51.7498993989415
3.8,6.76707041863759,21.6064571538244,8.16104656859624,1.03619632421422,4.84915153027667,-51.2608327227311
3.9,6.78319231160782,22.2844072013103,8.13003068479609,1.85207857760515,5.03854331474987,-50.766430840633
4,6.77689002120157,22.9623601994545,8.05014376386549,2.66060294967258,5.45963920866406,-50.2409131618683
4.1,6.86216921942317,23.6428732019292,7.94194838450873,3.46113968382502,5.55072587240554,-49.6905966880967
4.2,6.97733969126435,24.3357325315307,7.81924433698077,4.24853537627859,5.39864802168689,-49.1439321092515
4.3,6.99927251496045,25.0352378632603,7.74739593675708,5.02667653282798,5.42605661128047,-48.6030402298873
4.4,6.93154426266373,25.732594252504,7.70994376603649,5.79916470045206,5.71605206849881,-48.0456014400369
4.5,6.82249621771286,26.4201921154295,7.69199385321882,6.56930852728576,6.27748024901584,-47.444893359455
4.6,6.74187910719061,27.0980478410223,7.62638079539683,7.3359625515128,6.41504253177886,-46.8102743858823
4.7,6.71395730893509,27.7703284786216,7.43336173203195,8.09032533907493,6.8041880291052,-46.1486851037718
4.8,6.64922735889157,28.4395722562543,7.28345905865385,8.82412954661208,6.75307364880682,-45.4712870546472
4.9,6.53477916512142,29.0985490545826,7.24740385449046,9.55077791529897,6.8782923069438,-44.7897366841819
5,6.49988687905506,29.7492018658734,7.2089999995917,10.2735347955737,7.04624049005152,-44.0934017518197
5.1,6.49805854670107,30.3995895118031,7.17404434363879,10.9926917584022,6.73690339412165,-43.4052879522173
5.2,6.50555730101961,31.0491522370248,7.11623886454365,11.7075755901093,6.36973582655243,-42.7511303747427
5.3,6.6225783639765,31.7043667494866,7.07001390889804,12.4163409797349,6.81704265550379,-42.0909373541736
5.4,6.70065592293551,32.3722955924968,6.99997916221357,13.1207599189552,7.03130334629903,-41.3982369033956
5.5,6.7353862265582,33.0431213168745,6.87697504246614,13.8145860868287,7.5573724928943,-40.6677317345132
5.6,6.81305481148462,33.7207742127085,6.8062734033052,14.4979126178804,7.65148915376211,-39.9072807270926
5.7,6.82960355492007,34.4036809988189,6.75584860922071,15.176495053106,7.65762010932573,-39.1420276737748
5.8,6.82746111902278,35.0861019110534,6.65073141271569,15.8472591654269,7.6471171322871,-38.3770189188471
5.9,6.84420331717749,35.7697894182478,6.58678635747311,16.5080397991799,7.96484322039165,-37.5958058699245
6,6.86657901400464,36.455137766545,6.54691405482687,17.1653898392085,8.17888069191942,-36.7882582119861
6.1,6.90337315223152,37.1435824802789,6.46335703782169,17.8159757090408,8.44730529103951,-35.9564436904526
6.2,6.86092863776192,37.8331358473238,6.43738237491792,18.4599995372616,8.94505441824895,-35.0857257932622
6.3,6.76881054713162,38.5141571920644,6.48718755924215,19.1059667026919,8.97836861383522,-34.1896083503198
