-2.7652423189607,0.488949351179776,-4.5769882213324
-4.12958285201829,1.54886213797813,-7.68336713311626
-5.06558011612176,2.23037788558234,-9.76720542039453
-5.68139009363749,2.50987232145301,-10.9632339428597
-6.30511647134284,2.68348806763766,-12.0612250838893
-7.10210447220143,2.93103781092206,-13.4908529551957
-8.05594588491144,3.41403375683366,-15.3952913146693
-8.82195863229635,4.20783930518266,-17.3452446269095
-8.69930501469266,4.86371142207192,-17.8441820148941
-7.45296644714739,4.75190848674618,-15.89374380247
-5.49898802334859,3.60899323852658,-11.8334273654827
-4.06442137261749,2.56410344337072,-8.639239427825
-3.37374297788401,2.18406580009389,-7.22884183234252
-2.76782066377292,1.87858293186249,-6.02044393448328
-2.1643148150929,1.53389964136115,-4.7749914362669
-1.60330478927727,1.15430191214991,-3.55592143080344
-1.15396006895694,0.807879489373925,-2.53559237249601
-0.851816917645928,0.554542645565834,-1.82838068358101
-0.680990522020697,0.399690730310383,-1.41649764501602
-0.603638049913654,0.317660450765658,-1.21765143646612
-0.586651047590371,0.282223535240672,-1.15593392456236
-0.608218895386824,0.275525183439879,-1.18074230405312
-0.655570273475836,0.286995762452924,-1.26232705245766
-0.721675515515866,0.310793077588973,-1.38428798722153
-0.802816713703889,0.3438765012669,-1.53800225788463
-0.897027860112059,0.384797056327626,-1.71907476044037
-1.00310339974248,0.43296322716563,-1.92511810776453
-1.11992868057146,0.488174082427134,-2.1542833671957
-1.24598192781247,0.550280032912582,-2.4041755118374
-1.37893976159417,0.618887089395421,-2.67096635368028
-1.51538638743673,0.693067647221152,-2.94866684482798
-1.6506821035282,0.771091030819476,-3.22865436432249
-1.77907991461488,0.850242106448808,-3.49965645659406
-1.89416849101982,0.9268370309541,-3.74841918284963
-1.9896466341683,0.996532810379768,-3.96116783704918
-2.06030911203562,1.05493444676033,-4.12568709976013
-2.10300383702716,1.09836260486692,-4.2335253067461
-2.11728626938389,1.12455113165419,-4.28168036092682
-2.10558399568893,1.13307214298578,-4.27328238178738
-2.07284069248954,1.125405605496,-4.21714170663846
-2.0257435226732,1.10467946324689,-4.12634238929873
-1.97170941409725,1.07515352557537,-4.01621531004724
-1.91783293596237,1.04154116696188,-3.90208673070912
-1.86999937701087,1.00829902756141,-3.79723687551363
-1.83232428893556,0.979042626671228,-3.71146951454453
-1.80698341819523,0.956212337452002,-3.65051557318365
-1.79437953312434,0.941018868946051,-3.61622222098714
-1.79351493271594,0.933600891118888,-3.60726450415704
-1.80243044954272,0.933285737785129,-3.62006164607228
-1.81861501964482,0.938861276548046,0
